,Date,Base_Close,Comp_Close,Spread,Base_Instrument,Comp_Instrument
8032,2017-10-05,50.46,50.4,0.060000000000002274,/CLN21,/CLF21
8033,2017-10-06,49.620000000000005,49.56,0.060000000000002274,/CLN21,/CLF21
8034,2017-10-09,49.84,49.79,0.05000000000000426,/CLN21,/CLF21
8035,2017-10-10,50.03,50.07,-0.03999999999999915,/CLN21,/CLF21
8036,2017-10-11,50.32,50.370000000000005,-0.05000000000000426,/CLN21,/CLF21
8037,2017-10-12,49.96,50.01,-0.04999999999999716,/CLN21,/CLF21
8038,2017-10-13,50.09,50.17,-0.0799999999999983,/CLN21,/CLF21
8039,2017-10-16,49.88,50.01,-0.12999999999999545,/CLN21,/CLF21
8040,2017-10-17,49.620000000000005,49.75,-0.12999999999999545,/CLN21,/CLF21
8041,2017-10-18,49.86,49.99,-0.13000000000000256,/CLN21,/CLF21
8042,2017-10-19,49.730000000000004,49.84,-0.10999999999999943,/CLN21,/CLF21
8043,2017-10-20,49.94,50.03,-0.09000000000000341,/CLN21,/CLF21
8044,2017-10-23,49.71,49.82,-0.10999999999999943,/CLN21,/CLF21
8045,2017-10-24,50.02,50.14,-0.11999999999999744,/CLN21,/CLF21
8046,2017-10-25,50.06,50.17,-0.10999999999999943,/CLN21,/CLF21
8047,2017-10-26,50.02,50.160000000000004,-0.14000000000000057,/CLN21,/CLF21
8048,2017-10-27,50.27,50.38,-0.10999999999999943,/CLN21,/CLF21
8049,2017-10-30,50.17,50.31,-0.14000000000000057,/CLN21,/CLF21
8050,2017-10-31,50.06,50.21,-0.14999999999999858,/CLN21,/CLF21
8051,2017-11-01,49.7,49.85,-0.14999999999999858,/CLN21,/CLF21
8052,2017-11-02,49.61,49.800000000000004,-0.19000000000000483,/CLN21,/CLF21
8053,2017-11-03,49.78,50.04,-0.259999999999998,/CLN21,/CLF21
8054,2017-11-06,49.83,50.22,-0.39000000000000057,/CLN21,/CLF21
8055,2017-11-07,50.2,50.57,-0.36999999999999744,/CLN21,/CLF21
8056,2017-11-08,50.82,51.160000000000004,-0.3400000000000034,/CLN21,/CLF21
8057,2017-11-09,51.04,51.29,-0.25,/CLN21,/CLF21
8058,2017-11-10,51.38,51.620000000000005,-0.240000000000002,/CLN21,/CLF21
8059,2017-11-13,51.77,51.99,-0.21999999999999886,/CLN21,/CLF21
8060,2017-11-14,50.9,51.08,-0.17999999999999972,/CLN21,/CLF21
8061,2017-11-15,50.67,50.88,-0.21000000000000085,/CLN21,/CLF21
8062,2017-11-16,50.160000000000004,50.44,-0.27999999999999403,/CLN21,/CLF21
8063,2017-11-17,50.14,50.5,-0.35999999999999943,/CLN21,/CLF21
8064,2017-11-20,49.730000000000004,50.09,-0.35999999999999943,/CLN21,/CLF21
8065,2017-11-21,49.550000000000004,49.94,-0.38999999999999346,/CLN21,/CLF21
8066,2017-11-22,49.74,50.27,-0.5300000000000011,/CLN21,/CLF21
8067,2017-11-24,50.07,50.61,-0.5399999999999991,/CLN21,/CLF21
8068,2017-11-27,50.63,51.13,-0.5,/CLN21,/CLF21
8069,2017-11-28,50.83,51.32,-0.490000000000002,/CLN21,/CLF21
8070,2017-11-29,50.96,51.39,-0.4299999999999997,/CLN21,/CLF21
8071,2017-11-30,50.93,51.39,-0.46000000000000085,/CLN21,/CLF21
8072,2017-12-01,50.84,51.31,-0.46999999999999886,/CLN21,/CLF21
8073,2017-12-04,50.870000000000005,51.32,-0.44999999999999574,/CLN21,/CLF21
8074,2017-12-05,51.13,51.620000000000005,-0.490000000000002,/CLN21,/CLF21
8075,2017-12-06,50.84,51.26,-0.4199999999999946,/CLN21,/CLF21
8076,2017-12-07,51.31,51.72,-0.4099999999999966,/CLN21,/CLF21
8077,2017-12-08,51.410000000000004,51.86,-0.44999999999999574,/CLN21,/CLF21
8078,2017-12-11,51.47,51.94,-0.46999999999999886,/CLN21,/CLF21
8079,2017-12-12,51.01,51.42,-0.4100000000000037,/CLN21,/CLF21
8080,2017-12-13,50.02,50.480000000000004,-0.46000000000000085,/CLN21,/CLF21
8081,2017-12-14,50.21,50.75,-0.5399999999999991,/CLN21,/CLF21
8082,2017-12-15,50.17,50.76,-0.5899999999999963,/CLN21,/CLF21
8083,2017-12-18,50.78,51.36,-0.5799999999999983,/CLN21,/CLF21
8084,2017-12-19,51.2,51.77,-0.5700000000000003,/CLN21,/CLF21
8085,2017-12-20,51.09,51.68,-0.5899999999999963,/CLN21,/CLF21
8086,2017-12-21,51.27,51.870000000000005,-0.6000000000000014,/CLN21,/CLF21
8087,2017-12-22,51.550000000000004,52.14,-0.5899999999999963,/CLN21,/CLF21
8088,2017-12-26,52.07,52.75,-0.6799999999999997,/CLN21,/CLF21
8089,2017-12-27,52.31,52.9,-0.5899999999999963,/CLN21,/CLF21
8090,2017-12-28,52.42,53.03,-0.6099999999999994,/CLN21,/CLF21
8091,2017-12-29,52.160000000000004,52.85,-0.6899999999999977,/CLN21,/CLF21
8092,2018-01-02,52.2,52.870000000000005,-0.6700000000000017,/CLN21,/CLF21
8093,2018-01-03,52.31,53.03,-0.7199999999999989,/CLN21,/CLF21
8094,2018-01-04,52.25,52.97,-0.7199999999999989,/CLN21,/CLF21
8095,2018-01-05,52.64,53.32,-0.6799999999999997,/CLN21,/CLF21
8096,2018-01-08,53.01,53.67,-0.6600000000000037,/CLN21,/CLF21
8097,2018-01-09,53.45,54.11,-0.6599999999999966,/CLN21,/CLF21
8098,2018-01-10,53.18,53.870000000000005,-0.6900000000000048,/CLN21,/CLF21
8099,2018-01-11,53.230000000000004,53.92,-0.6899999999999977,/CLN21,/CLF21
8100,2018-01-12,53.35,54.120000000000005,-0.7700000000000031,/CLN21,/CLF21
8101,2018-01-16,53.32,54.11,-0.7899999999999991,/CLN21,/CLF21
8102,2018-01-17,53.660000000000004,54.42,-0.759999999999998,/CLN21,/CLF21
8103,2018-01-18,53.9,54.620000000000005,-0.720000000000006,/CLN21,/CLF21
8104,2018-01-19,54.09,54.72,-0.6299999999999955,/CLN21,/CLF21
8105,2018-01-22,54.2,54.84,-0.6400000000000006,/CLN21,/CLF21
8106,2018-01-23,54.5,55.18,-0.6799999999999997,/CLN21,/CLF21
8107,2018-01-24,54.04,54.79,-0.75,/CLN21,/CLF21
8108,2018-01-25,54.28,55.0,-0.7199999999999989,/CLN21,/CLF21
8109,2018-01-26,54.2,54.95,-0.75,/CLN21,/CLF21
8110,2018-01-29,53.79,54.56,-0.7700000000000031,/CLN21,/CLF21
8111,2018-01-30,53.2,53.980000000000004,-0.7800000000000011,/CLN21,/CLF21
8112,2018-01-31,53.11,53.96,-0.8500000000000014,/CLN21,/CLF21
8113,2018-02-01,53.160000000000004,54.050000000000004,-0.8900000000000006,/CLN21,/CLF21
8114,2018-02-02,52.18,53.09,-0.9100000000000037,/CLN21,/CLF21
8115,2018-02-05,51.92,52.85,-0.9299999999999997,/CLN21,/CLF21
8116,2018-02-06,51.52,52.46,-0.9399999999999977,/CLN21,/CLF21
8117,2018-02-07,50.71,51.54,-0.8299999999999983,/CLN21,/CLF21
8118,2018-02-08,50.77,51.51,-0.7399999999999949,/CLN21,/CLF21
8119,2018-02-09,50.07,50.660000000000004,-0.5900000000000034,/CLN21,/CLF21
8120,2018-02-12,50.28,50.84,-0.5600000000000023,/CLN21,/CLF21
8121,2018-02-13,50.86,51.4,-0.5399999999999991,/CLN21,/CLF21
8122,2018-02-14,50.910000000000004,51.52,-0.6099999999999994,/CLN21,/CLF21
8123,2018-02-15,50.84,51.44,-0.5999999999999943,/CLN21,/CLF21
8124,2018-02-16,51.15,51.82,-0.6700000000000017,/CLN21,/CLF21
8125,2018-02-20,51.71,52.410000000000004,-0.7000000000000028,/CLN21,/CLF21
8126,2018-02-21,51.79,52.51,-0.7199999999999989,/CLN21,/CLF21
8127,2018-02-22,51.95,52.68,-0.7299999999999969,/CLN21,/CLF21
8128,2018-02-23,52.74,53.5,-0.759999999999998,/CLN21,/CLF21
8129,2018-02-26,53.36,54.120000000000005,-0.7600000000000051,/CLN21,/CLF21
8130,2018-02-27,52.94,53.65,-0.7100000000000009,/CLN21,/CLF21
8131,2018-02-28,51.410000000000004,52.15,-0.7399999999999949,/CLN21,/CLF21
8132,2018-03-01,51.11,51.83,-0.7199999999999989,/CLN21,/CLF21
8133,2018-03-02,51.26,52.01,-0.75,/CLN21,/CLF21
8134,2018-03-05,51.92,52.71,-0.7899999999999991,/CLN21,/CLF21
8135,2018-03-06,52.0,52.77,-0.7700000000000031,/CLN21,/CLF21
8136,2018-03-07,51.34,52.08,-0.7399999999999949,/CLN21,/CLF21
8137,2018-03-08,51.35,52.050000000000004,-0.7000000000000028,/CLN21,/CLF21
8138,2018-03-09,52.36,53.08,-0.7199999999999989,/CLN21,/CLF21
8139,2018-03-12,52.27,53.02,-0.75,/CLN21,/CLF21
8140,2018-03-13,52.160000000000004,52.88,-0.7199999999999989,/CLN21,/CLF21
8141,2018-03-14,52.42,53.160000000000004,-0.740000000000002,/CLN21,/CLF21
8142,2018-03-15,52.25,53.03,-0.7800000000000011,/CLN21,/CLF21
8143,2018-03-16,52.370000000000005,53.2,-0.8299999999999983,/CLN21,/CLF21
8144,2018-03-19,51.97,52.82,-0.8500000000000014,/CLN21,/CLF21
8145,2018-03-20,52.22,53.14,-0.9200000000000017,/CLN21,/CLF21
8146,2018-03-21,52.96,53.93,-0.9699999999999989,/CLN21,/CLF21
8147,2018-03-22,52.82,53.870000000000005,-1.0500000000000043,/CLN21,/CLF21
8148,2018-03-23,53.32,54.44,-1.1199999999999974,/CLN21,/CLF21
8149,2018-03-26,53.21,54.300000000000004,-1.0900000000000034,/CLN21,/CLF21
8150,2018-03-27,53.39,54.49,-1.1000000000000014,/CLN21,/CLF21
8151,2018-03-28,53.25,54.300000000000004,-1.0500000000000043,/CLN21,/CLF21
8152,2018-03-29,53.08,54.160000000000004,-1.0800000000000054,/CLN21,/CLF21
8153,2018-04-02,52.08,53.11,-1.0300000000000011,/CLN21,/CLF21
8154,2018-04-03,52.63,53.67,-1.0399999999999991,/CLN21,/CLF21
8155,2018-04-04,52.67,53.71,-1.0399999999999991,/CLN21,/CLF21
8156,2018-04-05,52.9,54.02,-1.1200000000000045,/CLN21,/CLF21
8157,2018-04-06,52.11,53.17,-1.0600000000000023,/CLN21,/CLF21
8158,2018-04-09,52.38,53.550000000000004,-1.1700000000000017,/CLN21,/CLF21
8159,2018-04-10,52.76,54.01,-1.25,/CLN21,/CLF21
8160,2018-04-11,53.120000000000005,54.47,-1.3499999999999943,/CLN21,/CLF21
8161,2018-04-12,52.870000000000005,54.27,-1.3999999999999986,/CLN21,/CLF21
8162,2018-04-13,52.88,54.27,-1.3900000000000006,/CLN21,/CLF21
8163,2018-04-16,52.83,54.160000000000004,-1.3300000000000054,/CLN21,/CLF21
8164,2018-04-17,52.92,54.28,-1.3599999999999994,/CLN21,/CLF21
8165,2018-04-18,53.19,54.68,-1.490000000000002,/CLN21,/CLF21
8166,2018-04-19,53.59,55.07,-1.4799999999999969,/CLN21,/CLF21
8167,2018-04-20,53.57,55.08,-1.509999999999998,/CLN21,/CLF21
8168,2018-04-23,53.84,55.35,-1.509999999999998,/CLN21,/CLF21
8169,2018-04-24,53.39,54.83,-1.4399999999999977,/CLN21,/CLF21
8170,2018-04-25,53.45,54.89,-1.4399999999999977,/CLN21,/CLF21
8171,2018-04-26,53.42,54.89,-1.4699999999999989,/CLN21,/CLF21
8172,2018-04-27,53.18,54.620000000000005,-1.4400000000000048,/CLN21,/CLF21
8173,2018-04-30,53.370000000000005,54.86,-1.4899999999999949,/CLN21,/CLF21
8174,2018-05-01,53.01,54.54,-1.5300000000000011,/CLN21,/CLF21
8175,2018-05-02,53.06,54.61,-1.5499999999999972,/CLN21,/CLF21
8176,2018-05-03,53.410000000000004,55.0,-1.5899999999999963,/CLN21,/CLF21
8177,2018-05-04,54.35,56.01,-1.6599999999999966,/CLN21,/CLF21
8178,2018-05-07,54.93,56.6,-1.6700000000000017,/CLN21,/CLF21
8179,2018-05-08,54.36,55.9,-1.5399999999999991,/CLN21,/CLF21
8180,2018-05-09,55.46,57.1,-1.6400000000000006,/CLN21,/CLF21
8181,2018-05-10,55.870000000000005,57.54,-1.6699999999999946,/CLN21,/CLF21
8182,2018-05-11,56.08,57.730000000000004,-1.6500000000000057,/CLN21,/CLF21
8183,2018-05-14,56.42,58.03,-1.6099999999999994,/CLN21,/CLF21
8184,2018-05-15,56.95,58.550000000000004,-1.6000000000000014,/CLN21,/CLF21
8185,2018-05-16,56.980000000000004,58.61,-1.6299999999999955,/CLN21,/CLF21
8186,2018-05-17,57.46,59.03,-1.5700000000000003,/CLN21,/CLF21
8187,2018-05-18,57.89,59.4,-1.509999999999998,/CLN21,/CLF21
8188,2018-05-21,58.75,60.300000000000004,-1.5500000000000043,/CLN21,/CLF21
8189,2018-05-22,58.54,60.06,-1.5200000000000031,/CLN21,/CLF21
8190,2018-05-23,58.22,59.84,-1.6200000000000045,/CLN21,/CLF21
8191,2018-05-24,57.9,59.44,-1.5399999999999991,/CLN21,/CLF21
8192,2018-05-25,56.46,57.870000000000005,-1.4100000000000037,/CLN21,/CLF21
8193,2018-05-29,56.25,57.53,-1.2800000000000011,/CLN21,/CLF21
8194,2018-05-30,56.64,57.99,-1.3500000000000014,/CLN21,/CLF21
8195,2018-05-31,56.53,57.77,-1.240000000000002,/CLN21,/CLF21
8196,2018-06-01,57.15,58.22,-1.0700000000000003,/CLN21,/CLF21
8197,2018-06-04,56.75,57.85,-1.1000000000000014,/CLN21,/CLF21
8198,2018-06-05,56.95,58.04,-1.0899999999999963,/CLN21,/CLF21
8199,2018-06-06,56.79,57.86,-1.0700000000000003,/CLN21,/CLF21
8200,2018-06-07,57.26,58.43,-1.1700000000000017,/CLN21,/CLF21
8201,2018-06-08,57.49,58.63,-1.1400000000000006,/CLN21,/CLF21
8202,2018-06-11,57.75,58.86,-1.1099999999999994,/CLN21,/CLF21
8203,2018-06-12,57.660000000000004,58.800000000000004,-1.1400000000000006,/CLN21,/CLF21
8204,2018-06-13,58.69,59.77,-1.0800000000000054,/CLN21,/CLF21
8205,2018-06-14,57.92,59.07,-1.1499999999999986,/CLN21,/CLF21
8206,2018-06-15,56.33,57.44,-1.1099999999999994,/CLN21,/CLF21
8207,2018-06-18,57.03,58.120000000000005,-1.0900000000000034,/CLN21,/CLF21
8208,2018-06-19,56.71,57.77,-1.0600000000000023,/CLN21,/CLF21
8209,2018-06-20,56.64,57.75,-1.1099999999999994,/CLN21,/CLF21
8210,2018-06-21,56.34,57.34,-1.0,/CLN21,/CLF21
8211,2018-06-22,57.64,58.75,-1.1099999999999994,/CLN21,/CLF21
8212,2018-06-25,57.730000000000004,58.82,-1.0899999999999963,/CLN21,/CLF21
8213,2018-06-26,58.85,59.980000000000004,-1.1300000000000026,/CLN21,/CLF21
8214,2018-06-27,58.99,60.22,-1.2299999999999969,/CLN21,/CLF21
8215,2018-06-28,58.49,59.79,-1.2999999999999972,/CLN21,/CLF21
8216,2018-06-29,58.120000000000005,59.58,-1.4599999999999937,/CLN21,/CLF21
8217,2018-07-02,57.78,59.09,-1.3100000000000023,/CLN21,/CLF21
8218,2018-07-03,57.620000000000005,58.95,-1.3299999999999983,/CLN21,/CLF21
8219,2018-07-05,58.04,59.370000000000005,-1.3300000000000054,/CLN21,/CLF21
8220,2018-07-06,58.58,59.93,-1.3500000000000014,/CLN21,/CLF21
8221,2018-07-09,58.800000000000004,60.24,-1.4399999999999977,/CLN21,/CLF21
8222,2018-07-10,58.88,60.370000000000005,-1.490000000000002,/CLN21,/CLF21
8223,2018-07-11,57.26,58.45,-1.1900000000000048,/CLN21,/CLF21
8224,2018-07-12,58.120000000000005,59.33,-1.2099999999999937,/CLN21,/CLF21
8225,2018-07-13,58.02,59.39,-1.3699999999999974,/CLN21,/CLF21
8226,2018-07-16,56.13,57.44,-1.3099999999999952,/CLN21,/CLF21
8227,2018-07-17,56.480000000000004,57.71,-1.2299999999999969,/CLN21,/CLF21
8228,2018-07-18,57.160000000000004,58.42,-1.259999999999998,/CLN21,/CLF21
8229,2018-07-19,57.22,58.51,-1.2899999999999991,/CLN21,/CLF21
8230,2018-07-20,57.44,58.72,-1.2800000000000011,/CLN21,/CLF21
8231,2018-07-23,58.4,59.61,-1.2100000000000009,/CLN21,/CLF21
8232,2018-07-24,58.92,60.09,-1.1700000000000017,/CLN21,/CLF21
8233,2018-07-25,59.38,60.620000000000005,-1.240000000000002,/CLN21,/CLF21
8234,2018-07-26,59.660000000000004,60.92,-1.259999999999998,/CLN21,/CLF21
8235,2018-07-27,59.08,60.34,-1.2600000000000051,/CLN21,/CLF21
8236,2018-07-30,59.21,60.6,-1.3900000000000006,/CLN21,/CLF21
8237,2018-07-31,58.74,60.02,-1.2800000000000011,/CLN21,/CLF21
8238,2018-08-01,57.88,59.09,-1.2100000000000009,/CLN21,/CLF21
8239,2018-08-02,58.18,59.46,-1.2800000000000011,/CLN21,/CLF21
8240,2018-08-03,58.29,59.51,-1.2199999999999989,/CLN21,/CLF21
8241,2018-08-06,58.71,59.93,-1.2199999999999989,/CLN21,/CLF21
8242,2018-08-07,59.31,60.54,-1.2299999999999969,/CLN21,/CLF21
8243,2018-08-08,57.95,59.09,-1.1400000000000006,/CLN21,/CLF21
8244,2018-08-09,58.2,59.32,-1.1199999999999974,/CLN21,/CLF21
8245,2018-08-10,58.19,59.4,-1.2100000000000009,/CLN21,/CLF21
8246,2018-08-13,57.76,58.99,-1.230000000000004,/CLN21,/CLF21
8247,2018-08-14,58.08,59.25,-1.1700000000000017,/CLN21,/CLF21
8248,2018-08-15,57.26,58.29,-1.0300000000000011,/CLN21,/CLF21
8249,2018-08-16,57.63,58.660000000000004,-1.0300000000000011,/CLN21,/CLF21
8250,2018-08-17,57.910000000000004,58.92,-1.009999999999998,/CLN21,/CLF21
8251,2018-08-20,57.910000000000004,58.96,-1.0499999999999972,/CLN21,/CLF21
8252,2018-08-21,57.93,59.04,-1.1099999999999994,/CLN21,/CLF21
8253,2018-08-22,59.18,60.370000000000005,-1.1900000000000048,/CLN21,/CLF21
8254,2018-08-23,59.28,60.46,-1.1799999999999997,/CLN21,/CLF21
8255,2018-08-24,59.76,60.97,-1.2100000000000009,/CLN21,/CLF21
8256,2018-08-27,59.85,61.09,-1.240000000000002,/CLN21,/CLF21
8257,2018-08-28,59.88,61.13,-1.25,/CLN21,/CLF21
8258,2018-08-29,60.18,61.56,-1.3800000000000026,/CLN21,/CLF21
8259,2018-08-30,60.38,61.9,-1.519999999999996,/CLN21,/CLF21
8260,2018-08-31,60.08,61.59,-1.5100000000000051,/CLN21,/CLF21
8261,2018-09-04,60.29,61.83,-1.5399999999999991,/CLN21,/CLF21
8262,2018-09-05,59.83,61.29,-1.4600000000000009,/CLN21,/CLF21
8263,2018-09-06,59.35,60.800000000000004,-1.4500000000000028,/CLN21,/CLF21
8264,2018-09-07,59.47,60.94,-1.4699999999999989,/CLN21,/CLF21
8265,2018-09-10,59.65,61.13,-1.480000000000004,/CLN21,/CLF21
8266,2018-09-11,60.5,62.07,-1.5700000000000003,/CLN21,/CLF21
8267,2018-09-12,61.36,62.99,-1.6300000000000026,/CLN21,/CLF21
8268,2018-09-13,60.5,62.06,-1.5600000000000023,/CLN21,/CLF21
8269,2018-09-14,60.910000000000004,62.42,-1.509999999999998,/CLN21,/CLF21
8270,2018-09-17,61.09,62.550000000000004,-1.4600000000000009,/CLN21,/CLF21
8271,2018-09-18,61.38,62.940000000000005,-1.5600000000000023,/CLN21,/CLF21
8272,2018-09-19,61.54,63.21,-1.6700000000000017,/CLN21,/CLF21
8273,2018-09-20,61.34,63.0,-1.6599999999999966,/CLN21,/CLF21
8274,2018-09-21,61.32,62.99,-1.6700000000000017,/CLN21,/CLF21
8275,2018-09-24,62.22,63.99,-1.7700000000000031,/CLN21,/CLF21
8276,2018-09-25,62.68,64.42,-1.740000000000002,/CLN21,/CLF21
8277,2018-09-26,62.45,64.2,-1.75,/CLN21,/CLF21
8278,2018-09-27,62.89,64.67,-1.7800000000000011,/CLN21,/CLF21
8279,2018-09-28,63.53,65.36,-1.8299999999999983,/CLN21,/CLF21
8280,2018-10-01,64.96000000000001,66.95,-1.9899999999999949,/CLN21,/CLF21
8281,2018-10-02,65.04,67.05,-2.009999999999991,/CLN21,/CLF21
8282,2018-10-03,66.31,68.27,-1.9599999999999937,/CLN21,/CLF21
8283,2018-10-04,65.28,67.19,-1.9099999999999966,/CLN21,/CLF21
8284,2018-10-05,65.67,67.56,-1.8900000000000006,/CLN21,/CLF21
8285,2018-10-08,65.68,67.58,-1.8999999999999915,/CLN21,/CLF21
8286,2018-10-09,66.25,68.18,-1.9300000000000068,/CLN21,/CLF21
8287,2018-10-10,64.83,66.76,-1.9300000000000068,/CLN21,/CLF21
8288,2018-10-11,63.18,65.02,-1.8399999999999963,/CLN21,/CLF21
8289,2018-10-12,62.97,64.9,-1.9300000000000068,/CLN21,/CLF21
8290,2018-10-15,62.72,64.87,-2.1500000000000057,/CLN21,/CLF21
8291,2018-10-16,62.980000000000004,65.22,-2.239999999999995,/CLN21,/CLF21
8292,2018-10-17,62.15,64.22,-2.0700000000000003,/CLN21,/CLF21
8293,2018-10-18,61.78,63.68,-1.8999999999999986,/CLN21,/CLF21
8294,2018-10-19,62.45,64.37,-1.9200000000000017,/CLN21,/CLF21
8295,2018-10-22,63.370000000000005,65.18,-1.8100000000000023,/CLN21,/CLF21
8296,2018-10-23,61.64,63.120000000000005,-1.480000000000004,/CLN21,/CLF21
8297,2018-10-24,61.67,63.22,-1.5499999999999972,/CLN21,/CLF21
8298,2018-10-25,61.92,63.52,-1.6000000000000014,/CLN21,/CLF21
8299,2018-10-26,62.63,64.13,-1.499999999999993,/CLN21,/CLF21
8300,2018-10-29,62.83,64.24,-1.4099999999999966,/CLN21,/CLF21
8301,2018-10-30,61.78,63.21,-1.4299999999999997,/CLN21,/CLF21
8302,2018-10-31,61.33,62.7,-1.3700000000000045,/CLN21,/CLF21
8303,2018-11-01,59.81,61.17,-1.3599999999999994,/CLN21,/CLF21
8304,2018-11-02,59.79,61.04,-1.25,/CLN21,/CLF21
8305,2018-11-05,60.14,61.36,-1.2199999999999989,/CLN21,/CLF21
8306,2018-11-06,60.410000000000004,61.4,-0.9899999999999949,/CLN21,/CLF21
8307,2018-11-07,62.370000000000005,62.910000000000004,-0.5399999999999991,/CLN21,/CLF21
8308,2018-11-08,61.63,62.0,-0.36999999999999744,/CLN21,/CLF21
8309,2018-11-09,60.92,61.26,-0.3399999999999963,/CLN21,/CLF21
8310,2018-11-12,60.7,61.03,-0.3299999999999983,/CLN21,/CLF21
8311,2018-11-13,57.99,57.94,0.05000000000000426,/CLN21,/CLF21
8312,2018-11-14,58.44,58.4,0.03999999999999915,/CLN21,/CLF21
8313,2018-11-15,57.45,57.69,-0.23999999999999488,/CLN21,/CLF21
8314,2018-11-16,57.11,57.4,-0.28999999999999915,/CLN21,/CLF21
8315,2018-11-19,57.120000000000005,57.43,-0.30999999999999517,/CLN21,/CLF21
8316,2018-11-20,53.38,53.7,-0.3200000000000003,/CLN21,/CLF21
8317,2018-11-21,54.53,54.88,-0.3500000000000014,/CLN21,/CLF21
8318,2018-11-23,51.82,51.94,-0.11999999999999744,/CLN21,/CLF21
8319,2018-11-26,52.49,52.75,-0.259999999999998,/CLN21,/CLF21
8320,2018-11-27,53.02,53.11,-0.0899999999999963,/CLN21,/CLF21
8321,2018-11-28,52.800000000000004,52.64,0.1600000000000037,/CLN21,/CLF21
8322,2018-11-29,53.49,53.45,0.03999999999999915,/CLN21,/CLF21
8323,2018-11-30,52.07,52.15,-0.0799999999999983,/CLN21,/CLF21
8324,2018-12-03,53.79,54.01,-0.21999999999999886,/CLN21,/CLF21
8325,2018-12-04,54.32,54.58,-0.259999999999998,/CLN21,/CLF21
8326,2018-12-05,54.13,54.410000000000004,-0.28000000000000114,/CLN21,/CLF21
8327,2018-12-06,53.31,53.5,-0.18999999999999773,/CLN21,/CLF21
8328,2018-12-07,53.46,53.89,-0.4299999999999997,/CLN21,/CLF21
8329,2018-12-10,52.01,52.36,-0.3500000000000014,/CLN21,/CLF21
8330,2018-12-11,52.26,52.65,-0.39000000000000057,/CLN21,/CLF21
8331,2018-12-12,52.44,52.77,-0.3300000000000054,/CLN21,/CLF21
8332,2018-12-13,53.35,53.800000000000004,-0.45000000000000284,/CLN21,/CLF21
8333,2018-12-14,52.56,52.93,-0.36999999999999744,/CLN21,/CLF21
8334,2018-12-17,52.480000000000004,52.67,-0.18999999999999773,/CLN21,/CLF21
8335,2018-12-18,50.15,50.03,0.11999999999999744,/CLN21,/CLF21
8336,2018-12-19,51.25,51.2,0.04999999999999716,/CLN21,/CLF21
8337,2018-12-20,50.04,49.74,0.29999999999999716,/CLN21,/CLF21
8338,2018-12-21,49.84,49.42,0.4200000000000017,/CLN21,/CLF21
8339,2018-12-24,48.06,47.31,0.75,/CLN21,/CLF21
8340,2018-12-26,50.92,50.32,0.6000000000000014,/CLN21,/CLF21
8341,2018-12-27,49.45,48.88,0.5700000000000003,/CLN21,/CLF21
8342,2018-12-28,49.31,48.85,0.46000000000000085,/CLN21,/CLF21
8343,2018-12-31,50.39,49.9,0.490000000000002,/CLN21,/CLF21
8344,2019-01-02,51.39,50.97,0.4200000000000017,/CLN21,/CLF21
8345,2019-01-03,51.88,51.5,0.38000000000000256,/CLN21,/CLF21
8346,2019-01-04,52.42,52.1,0.3200000000000003,/CLN21,/CLF21
8347,2019-01-07,52.52,52.29,0.23000000000000398,/CLN21,/CLF21
8348,2019-01-08,53.620000000000005,53.43,0.19000000000000483,/CLN21,/CLF21
8349,2019-01-09,55.2,55.27,-0.07000000000000028,/CLN21,/CLF21
8350,2019-01-10,54.99,55.19,-0.19999999999999574,/CLN21,/CLF21
8351,2019-01-11,53.78,53.97,-0.18999999999999773,/CLN21,/CLF21
8352,2019-01-14,52.94,52.96,-0.020000000000003126,/CLN21,/CLF21
8353,2019-01-15,53.83,54.03,-0.20000000000000284,/CLN21,/CLF21
8354,2019-01-16,54.39,54.54,-0.14999999999999858,/CLN21,/CLF21
8355,2019-01-17,53.980000000000004,54.18,-0.19999999999999574,/CLN21,/CLF21
8356,2019-01-18,54.02,54.52,-0.5,/CLN21,/CLF21
8357,2019-01-22,54.120000000000005,54.45,-0.3299999999999983,/CLN21,/CLF21
8358,2019-01-23,53.980000000000004,54.27,-0.28999999999999915,/CLN21,/CLF21
8359,2019-01-24,53.97,54.29,-0.3200000000000003,/CLN21,/CLF21
8360,2019-01-25,54.21,54.56,-0.3500000000000014,/CLN21,/CLF21
8361,2019-01-28,53.35,53.49,-0.14000000000000057,/CLN21,/CLF21
8362,2019-01-29,54.160000000000004,54.4,-0.23999999999999488,/CLN21,/CLF21
8363,2019-01-30,54.0,54.370000000000005,-0.37000000000000455,/CLN21,/CLF21
8364,2019-01-31,53.33,53.76,-0.4299999999999997,/CLN21,/CLF21
8365,2019-02-01,54.67,55.21,-0.5399999999999991,/CLN21,/CLF21
8366,2019-02-04,54.65,55.2,-0.5500000000000043,/CLN21,/CLF21
8367,2019-02-05,54.44,55.050000000000004,-0.6100000000000065,/CLN21,/CLF21
8368,2019-02-06,54.64,55.34,-0.7000000000000028,/CLN21,/CLF21
8369,2019-02-07,53.730000000000004,54.39,-0.6599999999999966,/CLN21,/CLF21
8370,2019-02-08,53.800000000000004,54.45,-0.6499999999999986,/CLN21,/CLF21
8371,2019-02-11,53.800000000000004,54.410000000000004,-0.6099999999999994,/CLN21,/CLF21
8372,2019-02-12,54.22,54.85,-0.6300000000000026,/CLN21,/CLF21
8373,2019-02-13,54.88,55.52,-0.6400000000000006,/CLN21,/CLF21
